AssetID,Brand,ModelNumber,SerialNumber,Description,DateOfPurchase,DateAdded,DateModified,ChangeHistory,Notes,IsMissing,IsOOC,IsDegraded,IsDisposed,IsBulk,Quantity,MaintenanceLogs,DepartmentCode,DefaultLocation,CurrentLocation
SEK#01,Sennheiser,SEK(UHF),1165001727,Spectera Bidirectional bodypack,2025-09-16,,,,,False,False,False,False,False,1,"[{""id"":""0831c05669ac5a6cb89ac331"",""date"":""2026/03/12"",""user"":""bnjm2000"",""description"":""Updated to v1.2.6"",""type"":""Update"",""cost"":"""",""changes"":[],""source"":{}},{""id"":""c0f508915a6ad8c85ed8589d"",""date"":""2026/05/22"",""user"":""bnjm2000"",""description"":""Update to v1.3.3"",""type"":""Update"",""cost"":"""",""changes"":[],""source"":{}},{""id"":""fe4cd361197d06e6d33f915a"",""date"":""2026/04/20"",""user"":""bnjm2000"",""description"":""Updated to v1.3.0"",""type"":""Update"",""cost"":"""",""changes"":[],""source"":{}}]",AX,Store,Dry Hire: Avery Events
SEK#02,Sennheiser,SEK(UHF),1165001729,Spectera Bidirectional bodypack,2025-09-16,,,,,False,False,False,False,False,1,"[{""id"":""e39fd46ef46ae442866bdf03"",""date"":""2026/03/12"",""user"":""bnjm2000"",""description"":""Updated to v1.2.6"",""type"":""Update"",""cost"":"""",""changes"":[],""source"":{}},{""id"":""abe4d9123706c57e99ca746b"",""date"":""2026/05/22"",""user"":""bnjm2000"",""description"":""Update to v1.3.3"",""type"":""Update"",""cost"":"""",""changes"":[],""source"":{}}]",AX,Store,Dry Hire: Avery Events
SEK#03,Sennheiser,SEK(UHF),1195001949,Spectera Bidirectional bodypack,2025-09-16,,,,,False,False,False,False,False,1,"[{""id"":""6370d5d426918e2d88b61a76"",""date"":""2026/03/12"",""user"":""bnjm2000"",""description"":""Updated to v1.2.6"",""type"":""Update"",""cost"":"""",""changes"":[],""source"":{}},{""id"":""419f088974cc0a2e15d264e4"",""date"":""2026/05/22"",""user"":""bnjm2000"",""description"":""Update to v1.3.3"",""type"":""Update"",""cost"":"""",""changes"":[],""source"":{}},{""id"":""e90734d93ba20e6d11d2facf"",""date"":""2026/04/20"",""user"":""bnjm2000"",""description"":""Updated to v1.3.0"",""type"":""Update"",""cost"":"""",""changes"":[],""source"":{}}]",AX,Store,Dry Hire: Avery Events
SEK#04,Sennheiser,SEK(UHF),1195001964,Spectera Bidirectional bodypack,2025-09-16,,,,,False,False,False,False,False,1,"[{""id"":""38bbe79f2bb789f4a2c33559"",""date"":""2026/03/12"",""user"":""bnjm2000"",""description"":""Updated to v1.2.6"",""type"":""Update"",""cost"":"""",""changes"":[],""source"":{}},{""id"":""5a76d76a3de998e7d5c7a329"",""date"":""2026/05/22"",""user"":""bnjm2000"",""description"":""Update to v1.3.3"",""type"":""Update"",""cost"":"""",""changes"":[],""source"":{}},{""id"":""d0588cdfd2f0b30058d93a14"",""date"":""2026/04/20"",""user"":""bnjm2000"",""description"":""Updated to v1.3.0"",""type"":""Update"",""cost"":"""",""changes"":[],""source"":{}}]",AX,Store,Dry Hire: Avery Events
SEK#05,Sennheiser,SEK(UHF),1195001965,Spectera Bidirectional bodypack,2025-09-16,,,,,False,False,False,False,False,1,"[{""id"":""62781bcc6be7a9685734cd32"",""date"":""2026/03/12"",""user"":""bnjm2000"",""description"":""Updated to v1.2.6"",""type"":""Update"",""cost"":"""",""changes"":[],""source"":{}},{""id"":""16ac8257ef6fdd5cd621b450"",""date"":""2026/05/22"",""user"":""bnjm2000"",""description"":""Update to v1.3.3"",""type"":""Update"",""cost"":"""",""changes"":[],""source"":{}}]",AX,Store,Dry Hire: Avery Events
SEK#06,Sennheiser,SEK(UHF),1195001966,Spectera Bidirectional bodypack,2025-09-16,,,,,False,False,False,False,False,1,"[{""id"":""9e5f02052a134f0412b0327f"",""date"":""2026/03/12"",""user"":""bnjm2000"",""description"":""Updated to v1.2.6"",""type"":""Update"",""cost"":"""",""changes"":[],""source"":{}},{""id"":""8f52f91a365c680737c387d8"",""date"":""2026/05/22"",""user"":""bnjm2000"",""description"":""Update to v1.3.3"",""type"":""Update"",""cost"":"""",""changes"":[],""source"":{}}]",AX,Store,Dry Hire: Avery Events
SEK#07,Sennheiser,SEK(UHF),1195001968,Spectera Bidirectional bodypack,2025-09-16,,,,,False,False,False,False,False,1,"[{""id"":""87a2f973db6eb174380cdd4d"",""date"":""2026/03/12"",""user"":""bnjm2000"",""description"":""Updated to v1.2.6"",""type"":""Update"",""cost"":"""",""changes"":[],""source"":{}},{""id"":""4f632fa3ec4a58c6368779d1"",""date"":""2026/05/22"",""user"":""bnjm2000"",""description"":""Update to v1.3.3"",""type"":""Update"",""cost"":"""",""changes"":[],""source"":{}},{""id"":""2019e5a973e199640cede654"",""date"":""2026/04/20"",""user"":""bnjm2000"",""description"":""Updated to v1.3.0"",""type"":""Update"",""cost"":"""",""changes"":[],""source"":{}}]",AX,Store,Dry Hire: Avery Events
SEK#08,Sennheiser,SEK(UHF),1195001986,Spectera Bidirectional bodypack,2025-09-16,,,,,False,False,False,False,False,1,"[{""id"":""fc0d80e6b96419091e30cb5a"",""date"":""2026/03/12"",""user"":""bnjm2000"",""description"":""Updated to v1.2.6"",""type"":""Update"",""cost"":"""",""changes"":[],""source"":{}},{""id"":""a82c98e1a2128cd8b270e6cc"",""date"":""2026/05/22"",""user"":""bnjm2000"",""description"":""Update to v1.3.3"",""type"":""Update"",""cost"":"""",""changes"":[],""source"":{}}]",AX,Store,Dry Hire: Avery Events
SEK#09,Sennheiser,SEK(UHF),1195002041,Spectera Bidirectional bodypack,2025-09-16,,,,,False,False,False,False,False,1,"[{""id"":""2b6e728db6fbb92bc8c4b685"",""date"":""2026/03/12"",""user"":""bnjm2000"",""description"":""Updated to v1.2.6"",""type"":""Update"",""cost"":"""",""changes"":[],""source"":{}},{""id"":""9186363b984f853932b86a6d"",""date"":""2026/05/22"",""user"":""bnjm2000"",""description"":""Update to v1.3.3"",""type"":""Update"",""cost"":"""",""changes"":[],""source"":{}}]",AX,Store,Dry Hire: Avery Events
SEK#10,Sennheiser,SEK(UHF),1195002042,Spectera Bidirectional bodypack,2025-09-16,,,,,False,False,False,False,False,1,"[{""id"":""8a2c2a7ee529bb5b99bb2153"",""date"":""2026/03/12"",""user"":""bnjm2000"",""description"":""Updated to v1.2.6"",""type"":""Update"",""cost"":"""",""changes"":[],""source"":{}},{""id"":""3e382ecc85cc12627c3574b6"",""date"":""2026/05/22"",""user"":""bnjm2000"",""description"":""Update to v1.3.3"",""type"":""Update"",""cost"":"""",""changes"":[],""source"":{}},{""id"":""346cbd96a253c2cc528a3093"",""date"":""2026/04/20"",""user"":""bnjm2000"",""description"":""Updated to v1.3.0"",""type"":""Update"",""cost"":"""",""changes"":[],""source"":{}}]",AX,Store,Store
DAD#01,Sennheiser,DAD(UHF),1185001690,Spectera Bidirectional digital antenna,2025-09-16,,,,,False,False,False,False,False,1,"[{""id"":""2d4b6085e9b3dcfd885367cf"",""date"":""2026/03/12"",""user"":""bnjm2000"",""description"":""Updated to v1.2.6"",""type"":""Update"",""cost"":"""",""changes"":[],""source"":{}},{""id"":""634381c175a89efee9c0156e"",""date"":""2026/05/22"",""user"":""bnjm2000"",""description"":""Update to v1.3.3"",""type"":""Update"",""cost"":"""",""changes"":[],""source"":{}},{""id"":""e8d7992b7a5e3fa728a706bf"",""date"":""2026/04/20"",""user"":""bnjm2000"",""description"":""Updated to v1.3.0"",""type"":""Update"",""cost"":"""",""changes"":[],""source"":{}}]",AX,Store,Dry Hire: Avery Events
DAD#02,Sennheiser,DAD(UHF),1185001691,Spectera Bidirectional digital antenna,2025-09-16,,,,,False,False,False,False,False,1,"[{""id"":""9d03329fa6780e683d4a44b3"",""date"":""2026/03/12"",""user"":""bnjm2000"",""description"":""Updated to v1.2.6"",""type"":""Update"",""cost"":"""",""changes"":[],""source"":{}},{""id"":""f350fd79f9b777d01996e487"",""date"":""2026/05/22"",""user"":""bnjm2000"",""description"":""Update to v1.3.3"",""type"":""Update"",""cost"":"""",""changes"":[],""source"":{}}]",AX,Store,Dry Hire: Avery Events
L6000#01,Sennheiser,L6000,1134005936,Rackmount Charger,2025-09-16,,,,,False,False,False,False,False,1,,AX,Store,
LM6070#01,Sennheiser,LM6070,,Charging module for the L 6000 rack-mount charger,2025-09-16,,,,,False,False,False,False,False,1,,AX,Store,
LM6070#02,Sennheiser,LM6070,,Charging module for the L 6000 rack-mount charger,2025-09-16,,,,,False,False,False,False,False,1,,AX,Store,
LM6070#03,Sennheiser,LM6070,,Charging module for the L 6000 rack-mount charger,2025-09-16,,,,,False,False,False,False,False,1,,AX,Store,
LM6070#04,Sennheiser,LM6070,,Charging module for the L 6000 rack-mount charger,2025-09-16,,,,,False,False,False,False,False,1,,AX,Store,
BA70#01,Sennheiser,BA70,0241008002944,Lithium Ion rechargeable battery,2025-09-16,,,,,False,False,False,False,False,1,,AX,Store,
BA70#02,Sennheiser,BA70,0241008002955,Lithium Ion rechargeable battery,2025-09-16,,,,,False,False,False,False,False,1,,AX,Store,
BA70#03,Sennheiser,BA70,0423000334,Lithium Ion rechargeable battery,2025-09-16,,,,,False,False,False,False,False,1,,AX,Store,
BA70#04,Sennheiser,BA70,0423000358,Lithium Ion rechargeable battery,2025-09-16,,,,,False,False,False,False,False,1,,AX,Store,
BA70#05,Sennheiser,BA70,0423000372,Lithium Ion rechargeable battery,2025-09-16,,,,,False,False,False,False,False,1,,AX,Store,
BA70#06,Sennheiser,BA70,0423000381,Lithium Ion rechargeable battery,2025-09-16,,,,,False,False,False,False,False,1,,AX,Store,
BA70#07,Sennheiser,BA70,0423000383,Lithium Ion rechargeable battery,2025-09-16,,,,,False,False,False,False,False,1,,AX,Store,
BA70#08,Sennheiser,BA70,0423000386,Lithium Ion rechargeable battery,2025-09-16,,,,,False,False,False,False,False,1,,AX,Store,
BA70#09,Sennheiser,BA70,0423000387,Lithium Ion rechargeable battery,2025-09-16,,,,,False,False,False,False,False,1,,AX,Store,
BA70#10,Sennheiser,BA70,0423000388,Lithium Ion rechargeable battery,2025-09-16,,,,,False,False,False,False,False,1,,AX,Store,
BA70#11,Sennheiser,BA70,0423000921,Lithium Ion rechargeable battery,2025-09-16,,,,,False,False,False,False,False,1,,AX,Store,
BA70#12,Sennheiser,BA70,0423000949,Lithium Ion rechargeable battery,2025-09-16,,,,,False,False,False,False,False,1,,AX,Store,
BA70#13,Sennheiser,BA70,0423000954,Lithium Ion rechargeable battery,2025-09-16,,,,,False,False,False,False,False,1,,AX,Store,
BA70#14,Sennheiser,BA70,0423000962,Lithium Ion rechargeable battery,2025-09-16,,,,,False,False,False,False,False,1,,AX,Store,
BA70#15,Sennheiser,BA70,0483001284,Lithium Ion rechargeable battery,2025-09-16,,,,,False,False,False,False,False,1,,AX,Store,
BA70#16,Sennheiser,BA70,0483001888,Lithium Ion rechargeable battery,2025-09-16,,,,,False,False,False,False,False,1,"[{""date"":""2025/10/11"",""user"":""bnjm2000"",""description"":""Became faulty on use (Wedding of Justin & Amanda @ Raffles Sentosa)"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""ooc"",""action"":""marked""}],""source"":{}},{""date"":""2025/10/13"",""user"":""bnjm2000"",""description"":""1-to-1 swap with Concept Systems. Old SN:0483001285 New SN:0483001888"",""type"":""Repair"",""cost"":"""",""changes"":[{""kind"":""location"",""value"":""Store""},{""kind"":""serial"",""value"":""0483001888""},{""kind"":""ooc"",""action"":""cleared""},{""kind"":""missing"",""action"":""cleared""}],""source"":{}}]",AX,Store,Store
BA70#17,Sennheiser,BA70,0483001298,Lithium Ion rechargeable battery,2025-09-16,,,,,False,False,False,False,False,1,,AX,Store,
BA70#18,Sennheiser,BA70,0483001933,Lithium Ion rechargeable battery,2025-09-16,,,,,False,False,False,False,False,1,"[{""date"":""2025/11/22"",""user"":""bnjm2000"",""description"":""Battery shows blinking green in charger but is unable to power on Spectera SEK beltpack (Siong Leng Gala Dinner @ Andaz Hotel)"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""ooc"",""action"":""marked""}],""source"":{}},{""date"":""2026/01/07"",""user"":""bnjm2000"",""description"":""1-to-1 swap with Concept Systems Technologies\nOld SN: 0483001323\nNew SN: 0483001933"",""type"":""Repair"",""cost"":"""",""changes"":[{""kind"":""location"",""value"":""Store""},{""kind"":""serial"",""value"":""0483001933""},{""kind"":""ooc"",""action"":""cleared""},{""kind"":""missing"",""action"":""cleared""}],""source"":{}}]",AX,Store,Store
BA70#19,Sennheiser,BA70,0483001855,Lithium Ion rechargeable battery,2025-09-16,,,,,False,False,False,False,False,1,,AX,Store,
BA70#20,Sennheiser,BA70,0483001902,Lithium Ion rechargeable battery,2025-09-16,,,,,False,False,False,False,False,1,,AX,Store,
SG105#01,TP-Link,TL-SG105,22550WN008358,5-port network switch,,,,,,False,False,False,False,False,1,,AX,Store,
PS15R2#01,Nexo,PS15-R2,,"15"" passive enclosure",,,,,,False,False,False,False,False,1,,AX,Store,
PS15R2#02,Nexo,PS15-R2,,"15"" passive enclosure",,,,,,False,False,False,False,False,1,,AX,Store,
PS15R2#03,Nexo,PS15-R2,21077003696,"15"" passive enclosure",,,,,,False,False,False,False,False,1,,AX,Store,Store
PS15R2#04,Nexo,PS15-R2,21078003647,"15"" passive enclosure",,,,,,False,False,False,False,False,1,,AX,Store,Store
PS15R2#05,Nexo,PS15-R2,,"15"" passive enclosure",,,,,,False,False,False,False,False,1,,AX,Store,
PS15R2#06,Nexo,PS15-R2,,"15"" passive enclosure",,,,,,False,False,False,False,False,1,,AX,Store,
PS15#01,Nexo,PS15,,"15"" passive enclosure",,,,,,False,False,False,False,False,1,,AX,Store,Store
PS15#02,Nexo,PS15,,"15"" passive enclosure",,,,,,False,False,False,False,False,1,,AX,Store,Store
PS15#03,Nexo,PS15,,"15"" passive enclosure",,,,,,False,False,False,False,False,1,,AX,Store,
PS15#04,Nexo,PS15,,"15"" passive enclosure",,,,,,False,False,False,False,False,1,,AX,Store,
DZ13K#01,Panasonic,PT-DZ13K,SW5342008,3DLP - 12000 lumens - WUXGA - 2Lamps Projector,,,,,,False,False,False,False,False,1,,VX,Store,
D1#01,Audix,D1,,Professional Dynamic Instrument Microphone,,,,,,False,False,False,False,False,1,,AX,Store,
D2#01,Audix,D2,,Professional Dynamic Instrument Microphone,,,,,,False,False,False,False,False,1,,AX,Store,
D2#02,Audix,D2,,Professional Dynamic Instrument Microphone,,,,,,False,False,False,False,False,1,,AX,Store,
D3#01,Audix,D3,,Professional Dynamic Instrument Microphone,,,,,,False,False,False,False,False,1,,AX,Store,
D3#02,Audix,D3,,Professional Dynamic Instrument Microphone,,,,,,False,False,False,False,False,1,,AX,Store,
D4#01,Audix,D4,,Professional Dynamic Instrument Microphone,,,,,,False,False,False,False,False,1,,AX,Store,Store
D4#02,Audix,D4,,Professional Dynamic Instrument Microphone,,,,,,False,False,False,False,False,1,,AX,Store,
D6#01,Audix,D6,,Professional Dynamic Instrument Microphone,,,,,,False,False,False,False,False,1,,AX,Store,Store
ROXCYC#01,Silverstar,Roxcyc,MO13042000550022,Batten 1 meter RGBWA,,,,,,False,False,False,False,False,1,,LX,Store,Store
ROXCYC#02,Silverstar,Roxcyc,MO13042000550042,Batten 1 meter RGBWA,,,,,,False,False,False,False,False,1,,LX,Store,Store
ROXCYC#03,Silverstar,Roxcyc,MO13042000550063,Batten 1 meter RGBWA,,,,,,False,False,False,False,False,1,,LX,Store,Store
ROXCYC#04,Silverstar,Roxcyc,MO13042000550058,Batten 1 meter RGBWA,,,,,,False,False,False,False,False,1,,LX,Store,Store
ROXCYC#05,Silverstar,Roxcyc,MO13042000550004,Batten 1 meter RGBWA,,,,,,False,False,False,False,False,1,,LX,Store,Store
ROXCYC#06,Silverstar,Roxcyc,MO13042000550012,Batten 1 meter RGBWA,,,,,,False,False,False,False,False,1,,LX,Store,Store
ROXCYC#07,Silverstar,Roxcyc,MO13042000550068,Batten 1 meter RGBWA,,,,,,False,False,False,False,False,1,,LX,Store,Store
ROXCYC#08,Silverstar,Roxcyc,MO13042000550062,Batten 1 meter RGBWA,,,,,,False,False,False,False,False,1,,LX,Store,Store
ROXCYC#09,Silverstar,Roxcyc,MO13042000550049,Batten 1 meter RGBWA,,,,,,False,False,False,False,False,1,,LX,Store,Store
ROXCYC#10,Silverstar,Roxcyc,MO13042000550044,Batten 1 meter RGBWA,,,,,,False,False,False,False,False,1,,LX,Store,Store
ROXCYC#11,Silverstar,Roxcyc,MO13042000550051,Batten 1 meter RGBWA,,,,,,False,False,False,False,False,1,,LX,Store,Store
ROXCYC#12,Silverstar,Roxcyc,MO13042000550039,Batten 1 meter RGBWA,,,,,,False,False,False,False,False,1,,LX,Store,Store
ROXCYC#13,Silverstar,Roxcyc,MO13042000550065,Batten 1 meter RGBWA,,,,,,False,False,False,False,False,1,,LX,Store,Store
ROXCYC#14,Silverstar,Roxcyc,MO13042000550021,Batten 1 meter RGBWA,,,,,,False,False,False,False,False,1,,LX,Store,Store
ROXCYC#15,Silverstar,Roxcyc,MO13042000550048,Batten 1 meter RGBWA,,,,,,False,False,False,False,False,1,,LX,Store,Store
ROXCYC#16,Silverstar,Roxcyc,MO13042000550073,Batten 1 meter RGBWA,,,,,,False,False,False,False,False,1,,LX,Store,Store
ROXCYC#17,Silverstar,Roxcyc,MO13042000550083,Batten 1 meter RGBWA,,,,,,False,False,False,False,False,1,,LX,Store,Store
ROXCYC#18,Silverstar,Roxcyc,,Batten 1 meter RGBWA,,,,,,False,False,False,False,False,1,,LX,Store,Store
ROXCYC#19,Silverstar,Roxcyc,MO13042000550077,Batten 1 meter RGBWA,,,,,,False,False,False,False,False,1,,LX,Store,Store
ROXCYC#20,Silverstar,Roxcyc,MO13042000550053,Batten 1 meter RGBWA,,,,,,False,False,False,False,False,1,,LX,Store,Store
ROXCYC#21,Silverstar,Roxcyc,MO13042000550010,Batten 1 meter RGBWA,,,,,,False,False,False,False,False,1,"[{""date"":""2026/01/31"",""user"":""bnjm2000"",""description"":""Somewhere in the centre, white bulb is spoilt (SG Airshow 2026 - Anduril Booth @ SG CEC)"",""type"":""Fault"",""cost"":"""",""changes"":[],""source"":{}}]",LX,Store,Store
ROXCYC#22,Silverstar,Roxcyc,MO13042000550078,Batten 1 meter RGBWA,,,,,,False,False,False,False,False,1,,LX,Store,Store
ROXCYC#23,Silverstar,Roxcyc,MO13042000550082,Batten 1 meter RGBWA,,,,,,False,False,False,False,False,1,,LX,Store,Store
ROXCYC#24,Silverstar,Roxcyc,MO13042000550088,Batten 1 meter RGBWA,,,,,,False,False,False,False,False,1,,LX,Store,Store
LEGION#01,Lenovo,Legion 5 Pro,PF3R22QS,16inch Windows Laptop,,,,,,False,False,False,False,False,1,,VX,Store,NSBA Rooftop Opening Ceremony @ Temple
LEGION#02,Lenovo,Legion 5 Pro,PF3R22RM,16inch Windows Laptop,,,,,,False,False,False,False,False,1,,VX,Store,NSBA Ground Breaking Ceremony @ Senja Close
LEGION#03,Lenovo,Legion 5 Pro,PF4LVD48,16inch Windows Laptop,,,,,,False,False,False,False,False,1,,VX,Store,NSBA Ground Breaking Ceremony @ Senja Close
LEGION#04,Lenovo,Legion 5 Pro,PF4LW7B4,16inch Windows Laptop,,,,,,False,False,False,False,False,1,,VX,Store,NSBA Rooftop Opening Ceremony @ Temple
MACBOOK#01,Apple,Macbook Pro (A1707),C02WG8EHHTD5,15.4inch Macbook Pro (2017),,,,,,False,False,False,False,False,1,,VX,Store,Store
MACBOOK#02,Apple,Macbook Pro (A2442),M5P2V176XD,14inch Macbook Pro M1 Pro,,,,,,False,False,False,False,False,1,,AX,Store,Store
LUMINODE12,Luminex,Luminode 12,,12 DMX Interface,2025-10-02,,,,,False,False,False,False,False,1,,LX,Store,Store
32ADB#01,Custom,32A 3-Phase DB,,,,,,,,False,False,False,False,False,1,,ELEC,Store,Store
ME36#03,Sennheiser,ME36,,Gooseneck mic,2026-05-11,,,,,False,False,False,False,False,1,,AX,Store,
ME36#04,Sennheiser,ME36,,Gooseneck mic,2026-05-11,,,,,False,False,False,False,False,1,,AX,Store,
BULK-0001,Global Truss,F34 Truss - 3m (Silver),,3m truss (silver),,,,,,False,False,False,False,True,10,,STG,Store,
BULK-0002,Global Truss,F34 Truss - 2.5m (Silver),,2.5m truss (silver),,,,,,False,False,False,False,True,10,,STG,Store,
BULK-0003,Global Truss,F34 Truss - 2m (Silver),,2m truss (silver),,,,,,False,False,False,False,True,25,,STG,Store,
BULK-0004,Global Truss,F34 Truss - 1.5m (Silver),,1.5m truss (silver),,,,,,False,False,False,False,True,20,,STG,Store,
BULK-0005,Global Truss,F34 Truss - 1m (Silver),,1.5m truss (silver),,,,,,False,False,False,False,True,7,,STG,Store,
BULK-0006,Global Truss,F34 Truss - 0.5m (Silver),,0.5m truss (silver),,,,,,False,False,False,False,True,10,,STG,Store,
BULK-0007,Global Truss,F34 Corner Block (Silver),,Corner Block (silver),,,,,,False,False,False,False,True,21,,STG,Store,
BULK-0008,Global Truss,F34 Truss - 3m (Black),,3m truss (black),,,,,,False,False,False,False,True,78,,STG,Store,
BULK-0009,Global Truss,F34 Truss - 2.5m (Black),,2.5m truss (black),,,,,,False,False,False,False,True,4,,STG,Store,
BULK-0010,Global Truss,F34 Truss - 2m (Black),,2m truss (black),,,,,,False,False,False,False,True,25,,STG,Store,
BULK-0011,Global Truss,F34 Truss - 1.5m (Black),,1.5m truss (black),,,,,,False,False,False,False,True,6,,STG,Store,
BULK-0012,Global Truss,F34 Truss - 1m (Black),,1m truss (silver),,,,,,False,False,False,False,True,17,,STG,Store,
